Nome: PATOS DE MINAS
Codigo Estacao: A562
Latitude: -18.52055554
Longitude: -46.44055555
Altitude: 950
Situacao: Operante
Data Inicial: 2017-05-11
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2019-02-04;23,9;63,4;
2019-02-05;23,5;72;
2019-02-06;21,4;82,6;
2019-02-07;21,7;85,2;
2019-02-08;23,1;79,2;
2019-02-09;23,4;79,3;
2019-02-10;23,4;80;
2019-02-11;24,3;74,8;
2019-02-12;24,6;68,4;
2019-02-13;23,6;75,5;
2019-02-14;22,5;80,5;
2019-02-15;22,4;81,3;
2019-02-16;21,6;87,6;
2019-02-17;21,2;89,3;
2019-02-18;20,6;91,4;
2019-02-19;22;84,9;
2019-02-20;23,2;81,3;
2019-02-21;22,8;82,3;
2019-02-22;24,7;72,4;
2019-02-23;25,5;64,3;
2019-02-24;25,9;62,5;
2019-02-25;24;74,8;
2019-02-26;22,2;80,7;
2019-02-27;23,2;76,8;
2019-02-28;23,1;77,4;
2019-03-01;22,3;81,2;
2019-03-02;21,3;88,3;
2019-03-03;21,2;86,8;
2019-03-04;21,1;88,6;
2019-03-05;21,5;85,7;
2019-03-06;21,5;84,3;
2019-03-07;22,6;79,8;
2019-03-08;23,3;77;
2019-03-09;24,4;70,3;
2019-03-10;24,4;71,7;
2019-03-11;21,8;78,9;
2019-03-12;23,2;75,1;
2019-03-13;22,8;77,5;
2019-03-14;22,4;75,2;
2019-03-15;23,8;71,7;
2019-03-16;24;74,3;
2019-03-17;21,6;85,1;
2019-03-18;23,3;79;
2019-03-19;24,8;74,2;
2019-03-20;24,3;77,4;
2019-03-21;21,8;89;
2019-03-22;21,8;89,5;
2019-03-23;21,2;85,2;
2019-03-24;23,3;77,2;
2019-03-25;23;71,5;
2019-03-26;23,3;71,1;
2019-03-27;22,8;78,9;
2019-03-28;23;73,6;
2019-03-29;22,5;68,8;
2019-03-30;22,4;71,1;
2019-03-31;22,7;71,4;
2019-04-01;22,5;74,1;
2019-04-02;22,2;78,5;
2019-04-03;23;76,8;
2019-04-04;24,9;68,3;
2019-04-05;23;81,2;
2019-04-06;22,4;83,7;
2019-04-07;21,6;82,8;
2019-04-08;21,5;84,1;
2019-04-09;21,4;86,3;
2019-04-10;21,9;84;
2019-04-11;22,6;79,8;
2019-04-12;21,9;85,3;
2019-04-13;21,4;89;
2019-04-14;22,1;86,9;
2019-04-15;22;90;
2019-04-16;22,6;84,1;
2019-04-17;22,2;84,6;
2019-04-18;23;75,8;
2019-04-19;22,6;64;
2019-04-20;22,7;66,5;
2019-04-21;22,8;63;
2019-04-22;22,3;74,4;
2019-04-23;22;78,3;
2019-04-24;22,2;77,6;
2019-04-25;22,4;72,3;
2019-04-26;22,3;72,7;
2019-04-27;22,6;71,5;
2019-04-28;22,8;72,1;
2019-04-29;22,8;73,4;
2019-04-30;22,8;69;
2019-05-01;21,8;76,1;
2019-05-02;21,3;87;
2019-05-03;22,3;83,5;
2019-05-04;21,9;84,9;
2019-05-05;21,9;81,6;
2019-05-06;22;73,9;
2019-05-07;22,8;74,4;
2019-05-08;23,2;71;
2019-05-09;22,1;76,9;
2019-05-10;21,8;77,1;
2019-05-11;21,6;79,5;
2019-05-12;22,5;71,3;
2019-05-13;23;68,1;
2019-05-14;22,9;71;
2019-05-15;20,6;84;
2019-05-16;18,8;86,5;
2019-05-17;17,3;92,8;
2019-05-18;19;84,4;
2019-05-19;19,6;74,6;
2019-05-20;19,7;67,3;
2019-05-21;20,6;65,7;
2019-05-22;21,3;66,6;
2019-05-23;null;62,2;
2019-05-24;null;59,1;
2019-05-25;null;69;
2019-05-26;20,1;74,2;
2019-05-27;20,6;70,9;
2019-05-28;21;72,5;
2019-05-29;21,7;68,3;
2019-05-30;21,8;66;
2019-05-31;21,6;65,4;
2019-06-01;21,8;64,5;
2019-06-02;22;60,3;
2019-06-03;20,8;68;
2019-06-04;18,6;69,5;
2019-06-05;null;57;
2019-06-06;17,1;62,5;
2019-06-07;17,2;63,5;
2019-06-08;17,2;68;
2019-06-09;17,4;68,4;
2019-06-10;17,9;64,4;
2019-06-11;18,2;67,3;
2019-06-12;19,6;72,4;
2019-06-13;20,5;69,4;
2019-06-14;20,4;66,1;
2019-06-15;19,4;67,9;
2019-06-16;20;61;
2019-06-17;18,8;62,3;
2019-06-18;19;66;
2019-06-19;20,1;61,9;
2019-06-20;19,8;62,1;
2019-06-21;19,6;56,8;
2019-06-22;18,5;65,7;
2019-06-23;18,1;66,8;
2019-06-24;19,7;64,8;
2019-06-25;20,3;65,1;
2019-06-26;22,4;51,7;
2019-06-27;21,7;48,8;
2019-06-28;20,5;59,2;
2019-06-29;19,9;64,5;
2019-06-30;20,1;62;
2019-07-01;19,8;59;
2019-07-02;19,8;57,7;
2019-07-03;20,3;51,5;
2019-07-04;21,1;47,2;
2019-07-05;20,6;66,7;
2019-07-06;17,3;66;
2019-07-07;13,8;55;
2019-07-08;16;57,8;
